Date,AAPL,AGG,AKBNK.IS,AMZN,ARCLK.IS,ASELS.IS,BA,BIMAS.IS,BNB-USD,BTC-USD,CAT,CVX,DIS,DOAS.IS,EEM,EFA,ENJSA.IS,ENKAI.IS,EREGL.IS,ETH-USD,FROTO.IS,GARAN.IS,GC=F,GLD,GOOGL,GUBRF.IS,HALKB.IS,ISCTR.IS,JNJ,JPM,KCHOL.IS,KO,LLY,LOGO.IS,MA,META,MGROS.IS,MSFT,NVDA,PDBC,PETKM.IS,PG,PGSUS.IS,QQQ,SAHOL.IS,SASA.IS,SISE.IS,SLV,SOL-USD,SPY,TAVHL.IS,TCELL.IS,THYAO.IS,TLT,TOASO.IS,TUPRS.IS,UNH,V,VAKBN.IS,VNQ,WMT,XLE,XLK,XOM,XRP-USD,YKBNK.IS
2021-07-18,138.8533935546875,99.36820220947266,0.48253763599508415,177.47950744628906,3.624960445668752,0.8312985277573323,206.99000549316406,3.140167136959422,302.4804992675781,31796.810546875,186.6911163330078,78.16134643554688,167.6859588623047,1.631132094979576,46.84702682495117,65.6947021484375,0.8785752728284798,0.8181201032129127,0.8895762670659265,1895.5521240234375,1.4827813610937395,0.7818442406043443,1808.699951171875,169.61000061035156,123.48304748535156,5.712544772820376,0.5520329333469699,0.08899959258060784,144.98599243164062,129.68727111816406,1.9602971199528758,48.06758117675781,223.34988403320312,3.758627985856008,354.7992248535156,334.0168151855469,3.7059183115735608,265.8456115722656,18.715015411376953,9.661833763122559,0.6211835728948182,123.65484619140625,1.6917861679719177,344.2034606933594,0.8847556405789715,0.09403570005437847,0.8046406689502272,23.290000915527344,26.751909255981445,397.1899719238281,2.7613366262209307,1.5039790176218668,1.4575234825024828,127.65176391601562,2.5604031943021646,1.0122065979586556,374.7016296386719,231.58706665039062,0.40669942229159717,85.31468200683594,44.16591262817383,19.5739803314209,71.38458251953125,46.0549201965332,0.5879219770431519,0.2284134647358676
2021-07-19,138.8533935546875,99.36820220947266,0.48253763599508415,177.47950744628906,3.624960445668752,0.8312985277573323,206.99000549316406,3.140167136959422,280.01861572265625,30817.83203125,186.6911163330078,78.16134643554688,167.6859588623047,1.631132094979576,46.84702682495117,65.6947021484375,0.8785752728284798,0.8181201032129127,0.8895762670659265,1817.296630859375,1.4827813610937395,0.7818442406043443,1808.699951171875,169.61000061035156,123.48304748535156,5.712544772820376,0.5520329333469699,0.08899959258060784,144.98599243164062,129.68727111816406,1.9602971199528758,48.06758117675781,223.34988403320312,3.758627985856008,354.7992248535156,334.0168151855469,3.7059183115735608,265.8456115722656,18.715015411376953,9.661833763122559,0.6211835728948182,123.65484619140625,1.6917861679719177,344.2034606933594,0.8847556405789715,0.09403570005437847,0.8046406689502272,23.290000915527344,24.44757652282715,397.1899719238281,2.7613366262209307,1.5039790176218668,1.4575234825024828,127.65176391601562,2.5604031943021646,1.0122065979586556,374.7016296386719,231.58706665039062,0.40669942229159717,85.31468200683594,44.16591262817383,19.5739803314209,71.38458251953125,46.0549201965332,0.5575559735298157,0.2284134647358676
2021-07-20,142.4600067138672,99.27438354492188,0.48253763599508415,178.6595001220703,3.624960445668752,0.8312985277573323,217.14999389648438,3.140167136959422,264.7823791503906,29807.34765625,191.17727661132812,78.62562561035156,171.37030029296875,1.631132094979576,46.99818420410156,66.17308807373047,0.8785752728284798,0.8181201032129127,0.8895762670659265,1787.5107421875,1.4827813610937395,0.7818442406043443,1810.9000244140625,169.38999938964844,125.1002197265625,5.712544772820376,0.5520329333469699,0.08899959258060784,146.34999084472656,132.10507202148438,1.9602971199528758,48.15382766723633,224.18936157226562,3.758627985856008,363.47869873046875,338.6858215332031,3.7059183115735608,268.0625,18.547842025756836,9.788496971130371,0.6211835728948182,122.9944839477539,1.6917861679719177,348.2018737792969,0.8847556405789715,0.09403570005437847,0.8046406689502272,23.139999389648438,23.48955535888672,402.8818664550781,2.7613366262209307,1.5039790176218668,1.4575234825024828,126.42127227783203,2.5604031943021646,1.0122065979586556,378.28314208984375,233.7930145263672,0.40669942229159717,87.32810974121094,44.36605453491211,19.836580276489258,72.44404602050781,46.5624885559082,0.5293359756469727,0.2284134647358676
2021-07-21,141.72894287109375,98.95030975341797,0.48253763599508415,179.25999450683594,3.624960445668752,0.8312985277573323,222.5399932861328,3.140167136959422,292.5313720703125,32110.693359375,193.7237091064453,81.30540466308594,171.5060272216797,1.631132094979576,47.300472259521484,67.18115234375,0.8785752728284798,0.8181201032129127,0.8895762670659265,1990.9708251953125,1.4827813610937395,0.7818442406043443,1802.9000244140625,168.75999450683594,126.42794036865234,5.712544772820376,0.5520329333469699,0.08899959258060784,147.25355529785156,134.8846435546875,1.9602971199528758,48.774845123291016,226.35476684570312,3.758627985856008,368.9835205078125,343.216064453125,3.7059183115735608,270.0586853027344,19.343097686767578,10.011422157287598,0.6211835728948182,122.56307220458984,1.6917861679719177,350.8901062011719,0.8847556405789715,0.09403570005437847,0.8046406689502272,23.420000076293945,26.623079299926758,406.143798828125,2.7613366262209307,1.5039790176218668,1.4575234825024828,124.81991577148438,2.5604031943021646,1.0122065979586556,379.81292724609375,234.7177734375,0.40669942229159717,87.31985473632812,44.14714431762695,20.528505325317383,73.1423568725586,48.06020736694336,0.569998025894165,0.2284134647358676
2021-07-22,143.09356689453125,99.18057250976562,0.48253763599508415,181.90150451660156,3.624960445668752,0.8312985277573323,220.8699951171875,3.140167136959422,293.6411437988281,32313.10546875,192.28042602539062,80.49089050292969,169.7996063232422,1.631132094979576,47.38938522338867,67.20677947998047,0.8785752728284798,0.8181201032129127,0.8895762670659265,2025.2027587890625,1.4827813610937395,0.7818442406043443,1805.0,169.08999633789062,127.29277038574219,5.712544772820376,0.5520329333469699,0.08899959258060784,147.6792449951172,133.1815948486328,1.9602971199528758,48.705841064453125,227.49942016601562,3.758627985856008,371.0221862792969,348.1328430175781,3.7059183115735608,274.6076354980469,19.526460647583008,10.102622032165527,0.6211835728948182,122.093505859375,1.6917861679719177,353.2096252441406,0.8847556405789715,0.09403570005437847,0.8046406689502272,23.559999465942383,27.70208168029785,406.9942626953125,2.7613366262209307,1.5039790176218668,1.4575234825024828,125.9998550415039,2.5604031943021646,1.0122065979586556,380.847900390625,235.18019104003906,0.40669942229159717,86.62670135498047,44.17841720581055,20.299251556396484,73.68170166015625,47.519371032714844,0.5922060012817383,0.2284134647358676
2021-07-23,144.8091278076172,99.11234283447266,0.48253763599508415,182.83200073242188,3.624960445668752,0.8312985277573323,221.52000427246094,3.140167136959422,299.2829895019531,33581.55078125,192.62057495117188,80.52345275878906,170.77886962890625,1.631132094979576,46.68699645996094,67.67664337158203,0.8785752728284798,0.8181201032129127,0.8895762670659265,2124.776611328125,1.4827813610937395,0.7818442406043443,1801.4000244140625,168.55999755859375,131.84588623046875,5.712544772820376,0.5520329333469699,0.08899959258060784,149.25180053710938,132.9257354736328,1.9602971199528758,49.17159652709961,232.8985595703125,3.758627985856008,381.79876708984375,366.5708923339844,3.7059183115735608,277.9953918457031,19.490583419799805,10.13301944732666,0.6211835728948182,123.85665893554688,1.6917861679719177,357.33416748046875,0.8847556405789715,0.09403570005437847,0.8046406689502272,23.350000381469727,28.513879776000977,411.18145751953125,2.7613366262209307,1.5039790176218668,1.4575234825024828,125.15703582763672,2.5604031943021646,1.0122065979586556,382.6158142089844,239.88107299804688,0.40669942229159717,87.34459686279297,44.541175842285156,20.224227905273438,74.41372680664062,47.461124420166016,0.6092240214347839,0.2284134647358676
2021-07-24,144.8091278076172,99.11234283447266,0.48253763599508415,182.83200073242188,3.624960445668752,0.8312985277573323,221.52000427246094,3.140167136959422,302.0718688964844,34292.4453125,192.62057495117188,80.52345275878906,170.77886962890625,1.631132094979576,46.68699645996094,67.67664337158203,0.8785752728284798,0.8181201032129127,0.8895762670659265,2189.21875,1.4827813610937395,0.7818442406043443,1801.4000244140625,168.55999755859375,131.84588623046875,5.712544772820376,0.5520329333469699,0.08899959258060784,149.25180053710938,132.9257354736328,1.9602971199528758,49.17159652709961,232.8985595703125,3.758627985856008,381.79876708984375,366.5708923339844,3.7059183115735608,277.9953918457031,19.490583419799805,10.13301944732666,0.6211835728948182,123.85665893554688,1.6917861679719177,357.33416748046875,0.8847556405789715,0.09403570005437847,0.8046406689502272,23.350000381469727,28.702619552612305,411.18145751953125,2.7613366262209307,1.5039790176218668,1.4575234825024828,125.15703582763672,2.5604031943021646,1.0122065979586556,382.6158142089844,239.88107299804688,0.40669942229159717,87.34459686279297,44.541175842285156,20.224227905273438,74.41372680664062,47.461124420166016,0.6098269820213318,0.2284134647358676
2021-07-25,144.8091278076172,99.11234283447266,0.48253763599508415,182.83200073242188,3.624960445668752,0.8312985277573323,221.52000427246094,3.140167136959422,302.4361572265625,35350.1875,192.62057495117188,80.52345275878906,170.77886962890625,1.631132094979576,46.68699645996094,67.67664337158203,0.8785752728284798,0.8181201032129127,0.8895762670659265,2191.373779296875,1.4827813610937395,0.7818442406043443,1801.4000244140625,168.55999755859375,131.84588623046875,5.712544772820376,0.5520329333469699,0.08899959258060784,149.25180053710938,132.9257354736328,1.9602971199528758,49.17159652709961,232.8985595703125,3.758627985856008,381.79876708984375,366.5708923339844,3.7059183115735608,277.9953918457031,19.490583419799805,10.13301944732666,0.6211835728948182,123.85665893554688,1.6917861679719177,357.33416748046875,0.8847556405789715,0.09403570005437847,0.8046406689502272,23.350000381469727,28.168773651123047,411.18145751953125,2.7613366262209307,1.5039790176218668,1.4575234825024828,125.15703582763672,2.5604031943021646,1.0122065979586556,382.6158142089844,239.88107299804688,0.40669942229159717,87.34459686279297,44.541175842285156,20.224227905273438,74.41372680664062,47.461124420166016,0.6063569784164429,0.2284134647358676
2021-07-26,145.22828674316406,99.02703094482422,0.4788638052692821,184.99099731445312,3.598493859659791,0.8361063206191564,225.85000610351562,3.1550036333605087,304.4782409667969,37337.53515625,193.99954223632812,82.22578430175781,173.2997283935547,1.6707214739360357,45.797882080078125,67.7706298828125,0.8787552116938757,0.8293427360738753,0.8939125675000058,2233.36669921875,1.473999520461125,0.7691048767586207,1798.699951171875,168.16000366210938,132.85693359375,5.69518576664353,0.538164622415575,0.08814311262011762,149.3212890625,133.81692504882812,1.9507987312414445,49.2147102355957,232.0019073486328,3.712228698761556,381.3521423339844,369.2176818847656,3.686046188586417,277.40032958984375,19.22749137878418,10.219149589538574,0.6340983380485757,124.29080963134766,1.6276859281448148,357.6156311035156,0.8910221686872272,0.09317490271151452,0.8042623954606926,23.360000610351562,28.306642532348633,412.1908264160156,2.5972294078051927,1.4953502692301728,1.4068846073041872,124.78619384765625,2.6316330307001947,0.9915245018368749,378.8052978515625,241.06594848632812,0.40128363675677753,87.38587188720703,44.60371780395508,20.724416732788086,74.37519836425781,48.65929412841797,0.6256179809570312,0.22699560638404817
2021-07-27,143.0643768310547,99.25729370117188,0.47940868287922367,181.3195037841797,3.6022085958785257,0.8463235349039018,222.27000427246094,3.165263310331957,313.60260009765625,39406.94140625,192.9607391357422,81.9488754272461,174.03659057617188,1.64875820550693,44.87321472167969,67.49723815917969,0.890422375901654,0.8468036329368767,0.914973484519528,2298.33349609375,1.473675990181987,0.7731964607081594,1799.5,168.44000244140625,130.74069213867188,5.821497622698129,0.5342217980448923,0.08911396104790133,150.00762939453125,133.64044189453125,1.9591279551279743,49.38722229003906,232.35484313964844,3.689438946948192,378.8958435058594,364.6081848144531,3.667714636373538,274.9914855957031,19.14179039001465,10.178618431091309,0.6522882889190164,124.79583740234375,1.707685905184624,353.6754150390625,0.9129018110615523,0.09266024421510577,0.8068425090046949,22.959999084472656,28.065326690673828,410.3121643066406,2.6676019278837346,1.500040858221081,1.4331518812117177,126.11781311035156,2.6817204778171075,0.993949861778812,380.2342529296875,241.72096252441406,0.39978961081903397,87.88096618652344,44.60685729980469,20.532678604125977,73.67208099365234,48.11845397949219,0.6446040272712708,0.2278153655450704
